candidate,party,votes,percentage,election_year,date,candidate_name,comment,postal_data,poll_data,final_percentage,negative_prob,neutral_prob,positive_prob
Anura,NPP,5634915,42.31,2024,8/23/2024,Anura,The majority of the country is with you,48.39,37.0,,0.0026669758372008,0.093914195895195,0.9034188389778136
Anura,NPP,5634915,42.31,2024,8/23/2024,Anura,"""Experience in Governance"" it is said by the political slaves who want to protect the old thieves . Intelligence and patriotism are the only things that they must have. So #AKD is the only honest , intelligent and patriotic leader who truly loves the country.",48.39,37.0,,0.0059955692850053,0.1559274196624755,0.8380770087242126
Anura,NPP,5634915,42.31,2024,8/23/2024,Anura,t’s amazing how you now visit religious places after sidelining these places for decades. You are not different as claimed.,48.39,37.0,,0.6132071614265442,0.3691057562828064,0.0176871381700038
Anura,NPP,5634915,42.31,2024,8/23/2024,Anura,Didn’t Marx view religious leaders as elites who fooled the people?,48.39,37.0,,0.5850862264633179,0.4087428748607635,0.0061708549037575
Anura,NPP,5634915,42.31,2024,8/23/2024,Anura,What a view. Really love to see that.,48.39,37.0,,0.0022837719880044,0.0051267324015498,0.9925894737243652
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,Glad to see many women participating.,48.39,37.0,,0.0014836327172815,0.0066691366955637,0.9918471574783324
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,"This is #AKD s travelling circus, bussed around to all meetings.",48.39,37.0,,0.0101389838382601,0.9777789115905762,0.0120820542797446
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,Please trybto reach the tamil speaking people as well. Only then Can we win this election Sinhala cote only not enough. Jaya weva Victory to NPP.,48.39,37.0,,0.0071025155484676,0.3213157057762146,0.6715817451477051
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,No worries My will vote for AKD,48.39,37.0,,0.0020024492405354,0.2187997251749038,0.7791978716850281
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,Definite loss here. Knowing the attitude of the NPP towards minority groups is TRASH,48.39,37.0,,0.9812659621238708,0.0157202780246734,0.0030137128196656
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,One of my estern friends told me that AKD speech are not reaching Tamil speaking people.,48.39,37.0,,0.6675572395324707,0.3279938399791717,0.0044488641433417
Anura,NPP,5634915,42.31,2024,8/22/2024,Anura,ON FIRE,48.39,37.0,,0.118118405342102,0.8013917803764343,0.0804898366332054
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,May be the rain that the crowd is less.,48.39,37.0,,0.0087297363206744,0.959348440170288,0.0319219268858432
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,The first taste of VICTORY will be when the postal votes are cast.,48.39,37.0,,0.0108855012804269,0.2894362509250641,0.6996783018112183
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,NICE,48.39,37.0,,0.0054190754890441,0.1410696655511856,0.8535112142562866
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,VOTE,48.39,37.0,,0.0073189819231629,0.7762758731842041,0.2164050340652465
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,Congratulations in advance..!!! You are going to be the next president of Sri Lanka. My best wishes to you. Thank….!!!!,48.39,37.0,,0.0018484230386093,0.0055898511782288,0.9925617575645448
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,WE ARE WITTH YOU SIR,48.39,37.0,,0.0019706881139427,0.0426038540899753,0.955425500869751
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,Where is Ibrahim Naana?,48.39,37.0,,0.072310984134674,0.9202163815498352,0.0074726776219904
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,Hypocrite you,48.39,37.0,,0.921588659286499,0.0673126205801963,0.0110986363142728
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,How did you managed to fool them? Which part of Sri Lanka did you promised to give them? Why not find an Indian Film star job? Best job for you.,48.39,37.0,,0.7991650104522705,0.1940628737211227,0.0067720743827521
Anura,NPP,5634915,42.31,2024,8/21/2024,Anura,Well they have no influence in the decision making on election day.,48.39,37.0,,0.8840043544769287,0.1121218428015708,0.0038738171570003
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,Grand Rally,48.39,37.0,,0.0097900098189711,0.942768394947052,0.0474415607750415
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,I was there in Matara rally to listen to your fairytales and unrealistic promises. It doesn’t mean I do support you nor voting for you!,48.39,37.0,,0.9201287627220154,0.0753693059086799,0.0045019243843853
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,super,48.39,37.0,,0.0151609657332301,0.7379255890846252,0.2469135373830795
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,It is surprising that people don't go anywhere even if it rains. It shows the faith they have on npp,48.39,37.0,,0.1114820837974548,0.7016419768333435,0.186875969171524
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,Really appreciate these people who came to the rally.,48.39,37.0,,0.0018492977833375,0.0065742400474846,0.9915764927864076
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,seems like mahinda is also in the croud,48.39,37.0,,0.007861478254199,0.9383289217948914,0.0538095943629741
Anura,NPP,5634915,42.31,2024,8/18/2024,Anura,appreciate,48.39,37.0,,0.0058274739421904,0.1273251473903656,0.8668473958969116
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Cardinal finds a new stage to perform,48.39,37.0,,0.0033207300584763,0.7233448028564453,0.2733345329761505
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Did he teach you some liberation theology?,48.39,37.0,,0.0247217714786529,0.959293782711029,0.0159844551235437
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Good job Lanka needs a new young face Keep it up,48.39,37.0,,0.0017738139722496,0.0154275596141815,0.9827986359596252
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,"Please stop dying your hair and the beard ,your personality will eliviate and you'll look much more matuared and smart.",48.39,37.0,,0.1860522627830505,0.6664820313453674,0.147465705871582
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,"Good luck, #AKD I strongly believe that you are the only candidate who has the proper vision for our country. ##nppsrilanka",48.39,37.0,,0.0013202161062508,0.0093850698322057,0.9892947673797609
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Long live the National People's Power!!!!❤️ Good luck to Comrade Anura Kumara !!!!♥️ Long live my country!!!!,48.39,37.0,,0.0014103249413892,0.0078749880194664,0.9907146692276
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Comrade AKD congratulations !❤❤,48.39,37.0,,0.0015181973576545,0.0188844986259937,0.979597270488739
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,May you be victorious with the help of Talada Samidu.,48.39,37.0,,0.0011609232751652,0.0196022149175405,0.9792368412017822
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,Victory is certain ❤️🌹❤️,48.39,37.0,,0.0015246353577822,0.0237272046506404,0.974748194217682
Anura,NPP,5634915,42.31,2024,8/17/2024,Anura,"I know it’s traditional and expected of you by our voters engulfed in meaningless cultural practices, to attend all religious sects and receive their blessings! But knowing how logical and practical you are, eventually I hope you will be dictated only by logic and need!",48.39,37.0,,0.7260891795158386,0.2594207525253296,0.0144900130107998
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,Look who is the wing man of @anuradisanayake ? **We must burn the parliament** Lal Kantha The fact that AKD takes this drunk commie anarchist with him means only two things. 1. AKD loves this loser and god help us 2. Lal is a real threat and AKD is trying keep his enemy close,48.39,37.0,,0.977871835231781,0.0195381306111812,0.0025899361353367
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,Your winning points are your honesty and truthfulness .Use it to the fullest. Really excited to see you as the president,48.39,37.0,,0.0016466001980006,0.0058602844364941,0.9924930930137634
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,Dear sir why there’s no campaign against Kandy Festival this time???,48.39,37.0,,0.7671979069709778,0.2292842268943786,0.003517831210047
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,There is no religion in Communism. Who are you trying to fool???,48.39,37.0,,0.8780264258384705,0.117986299097538,0.0039872187189757
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,win win,48.39,37.0,,0.0047614960931241,0.0971399322152137,0.8980985879898071
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,NEXT PRESIDENT,48.39,37.0,,0.0167327728122472,0.7957923412322998,0.1874747723340988
Anura,NPP,5634915,42.31,2024,8/16/2024,Anura,Atheists meet the monks to show that they respect all religions....,48.39,37.0,,0.0066169989295303,0.7780871987342834,0.2152958661317825
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,"Wow, Prof. Mohan Munasinghe is present. What an honor!",48.39,37.0,,0.0022152857854962,0.0050703608430922,0.9927143454551696
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,Why not publish what was said or the JVP policy on energy.,48.39,37.0,,0.3476965725421905,0.6459219455718994,0.006381407380104
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,wasted,48.39,37.0,,0.5976534485816956,0.3699723184108734,0.0323742814362049
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,These are very worthy meetings,48.39,37.0,,0.0018765535205602,0.0113070867955684,0.9868163466453552
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,Next president,48.39,37.0,,0.0244179815053939,0.8605513572692871,0.1150307357311248
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,"Good luck, #AKD I strongly believe that you are the only candidate who has the proper vision for our country. I'm really excited to see you as the president of our country. #nppsrilanka",48.39,37.0,,0.001749052782543,0.0054957899264991,0.992755115032196
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,Where was this enthusiasm to run the country during the #SriLankaEconomicCrisis? It ran away and hid till others got us all out of the,48.39,37.0,,0.9153351187705994,0.0817525163292884,0.0029123679269105
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,Wow What was the deal?,48.39,37.0,,0.681966245174408,0.3015672266483307,0.0164664816111326
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,love you,48.39,37.0,,0.0024800102692097,0.0075708930380642,0.989949107170105
Anura,NPP,5634915,42.31,2024,8/15/2024,Anura,good luck,48.39,37.0,,0.0027009872719645,0.028826218098402,0.9684727787971495
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,"Half of ppl left, it was so bad",48.39,37.0,,0.972986936569214,0.0240657124668359,0.0029473358299583
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,Even if there is no one who can stop winning this time.,48.39,37.0,,0.0191872809082269,0.8006924390792847,0.1801202595233917
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,The hope of the country is AKD,48.39,37.0,,0.0029082088731229,0.1690388321876526,0.8280529975891113
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,We will win this.. ❤️,48.39,37.0,,0.0019885217770934,0.0298084486275911,0.968203067779541
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,"Let's chase the band of thieves. Let's build a beautiful country. Comrade Anura Kumara Dissanayake, who is committed to creating a noble motherland for countless suffering innocent people, on the 21st day, let's fulfill the duty of winning Comrade Anura Kumara Dissanayake. We are happy from the heart as those who laid the foundation of building a good country.",48.39,37.0,,0.0043002911843359,0.0527526512742042,0.9429470896720886
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,My support,48.39,37.0,,0.0027468632906675,0.0688073635101318,0.9284458160400392
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,great,48.39,37.0,,0.0061850096099078,0.0533605143427848,0.9404545426368712
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,win,48.39,37.0,,0.0048195947892963,0.288595587015152,0.7065848708152771
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,Everyone is sensing the victory of AKD,48.39,37.0,,0.002393145347014,0.2190751880407333,0.7785316109657288
Anura,NPP,5634915,42.31,2024,8/13/2024,Anura,Still failed to get some high heels. Did they speak in Singhalese?,48.39,37.0,,0.9517382979393004,0.0456845127046108,0.0025771909859031
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,Meritocracy: All-island rank needs priority over district ranks in state university admissions.,48.39,37.0,,0.0103528006002306,0.9591189622879028,0.0305281970649957
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,NO MORE TUTION CLASSES? GOOD . VERY VERY GOOD!!!,48.39,37.0,,0.0066836839541792,0.0233042165637016,0.970012068748474
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,"What reform Gov? Burning down the school bus, taking children to protests, or staging strikes that prevent teachers from doing their jobs?Lol",48.39,37.0,,0.950578510761261,0.0459665767848491,0.0034549594856798
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,"It is sad to say, whenever reforms introduced to not only in the education sector, but also any other sector, U are the people lead Ur followers to sabotage such initiatives. I hope you will stop such action in the future no matter who is going elected by the people of Sri Lanka.",48.39,37.0,,0.969054102897644,0.0285177826881408,0.0024281400255858
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,"Blocking private educational institutions isn't a smart reform policy. You will increase and pay the public sector more, but will you increase productivity and stop wastage?",48.39,37.0,,0.7267556190490723,0.2635702192783355,0.0096741784363985
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,Did I get this right? Unemployed graduates to shape NPP write policies to reduce unemployment?,48.39,37.0,,0.0366067886352539,0.9255650639533995,0.0378281660377979
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,s your policy to employ them in the government? These graduates need to find jobs themselves. The country has done more than enough for them.,48.39,37.0,,0.2045195996761322,0.7724555134773254,0.0230249129235744
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,"Many singles also looking for partners, 'due to fault of neoliberal policies', of course. Will your government ensure they are successfully paired up too?3",48.39,37.0,,0.4393448531627655,0.5466715097427368,0.0139836352318525
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,No wonder the No Plan Party (NPP) has no plan! They are asking losers who can not find a job after a free ride through university for advice. Send these freeloaders back to the provinces to do some real work!,48.39,37.0,,0.9767228960990906,0.0205032899975776,0.0027738520875573
Anura,NPP,5634915,42.31,2024,8/9/2024,Anura,Did you said they are burden for their own country,48.39,37.0,,0.6085226535797119,0.3861296474933624,0.0053476397879421
Anura,NPP,5634915,42.31,2024,8/7/2024,Anura,"he people of Sri Lanka are incapable of fathoming a meritocratic system of governance because we haven't experienced one to date. We know the opposition has only governed us with greed and prejudice in their mind, so today the country stands with you.",48.39,37.0,,0.7511259317398071,0.2395827770233154,0.0092913284897804
Anura,NPP,5634915,42.31,2024,8/7/2024,Anura,"AKD, I admire your honesty, integrity and single minded commitment to your principles of clean and fair governance. Unfortunately our public are generally not familiar with merit based promotions and skilled based appointments irrespective of ethnicity since Independence!",48.39,37.0,,0.0164048299193382,0.0698536708950996,0.9137414693832396
Anura,NPP,5634915,42.31,2024,8/7/2024,Anura,"big mistake, the GMOA were bag carriers for the fellows who ran the country to the ground. Ask them to say Sorry 1st.",48.39,37.0,,0.9402328729629515,0.0574756786227226,0.0022914889268577
Anura,NPP,5634915,42.31,2024,8/7/2024,Anura,love,48.39,37.0,,0.0024429068434983,0.0132495127618312,0.984307587146759
Anura,NPP,5634915,42.31,2024,8/7/2024,Anura,no point,48.39,37.0,,0.3614641726016998,0.6138498187065125,0.024686062708497
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,peaking of transformation where can I find you declare your assets given that 14 trips at 70mil are quite the gifts your friends have given. I wonder where all the gifts of your friends go. Grateful if you could point us toward the docs given how extremely transparent you are,48.39,37.0,,0.0670578256249427,0.6388845443725586,0.294057697057724
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,very funny,48.39,37.0,,0.004217455163598,0.0502232462167739,0.9455593228340148
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,This is one we must win. And the Kurunegala district will definitely win. Good luck ❤️,48.39,37.0,,0.0016225934959948,0.0066377115435898,0.9917396306991576
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,How grateful you must be to receive so much love. Long live AKD,48.39,37.0,,0.0029359459877014,0.0049150781705975,0.9921489953994752
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,"May the people of Adaraniya win, may our country win, may Mali win me ❤️",48.39,37.0,,0.0020722404588013,0.1488041579723358,0.8491236567497253
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,You are the hope of the whole country. AKD is sure to win👍👍❤️,48.39,37.0,,0.0014652649406343,0.0084147825837135,0.9901199340820312
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,Congratulations 💞💞💞💞,48.39,37.0,,0.0017905795248225,0.0131247136741876,0.9850847125053406
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,Congratulations may the blessings 🙌 of the Noble Triple Gem protect and bless you and keep you safe from any harm.,48.39,37.0,,0.0013193789636716,0.0092043532058596,0.9894763231277466
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,Our next President,48.39,37.0,,0.0096321003511548,0.8188987374305725,0.1714691519737243
Anura,NPP,5634915,42.31,2024,8/3/2024,Anura,Things going well for NPP.just keep http://pushing.you have majority sinhala votes.will get share from muslims.some from tamils ( not sure how many).thats enough.lets end this courrupted political system this time.,48.39,37.0,,0.0020845637191087,0.0292301028966903,0.9686853885650636
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,congratulations,48.39,37.0,,0.0052420347929,0.0794823095202446,0.9152756929397584
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,Why do we need AKD?? How he is special from Ranil wick & sajith premadasa?? We need someone who has strong relationships with ordinary people. Person who is not a son of former president not the son in law of former president. Not a student of famous Royal college.,48.39,37.0,,0.28838050365448,0.6810633540153503,0.0305561982095241
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,"Last time we elected Gota due to our stupidity. Don't make the same mistake again. If JVP comes to power, economy of Sri-Lanka will melt down. Don't make Sri-Lanka a North Korea or Cuba. I appreciate JVP's fight against corruption. But, socialism is a failed ideology.",48.39,37.0,,0.9623203277587892,0.0333025529980659,0.0043771313503384
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,Our next President,48.39,37.0,,0.0096321003511548,0.8188987374305725,0.1714691519737243
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,How long are you going to fool these people with your never ending talks???,48.39,37.0,,0.96867036819458,0.0281438250094652,0.0031858687289059
Anura,NPP,5634915,42.31,2024,7/30/2024,Anura,"Renaissance is a new word, AKD heard when he came to UK.",48.39,37.0,,0.0029710549861192,0.7472509145736694,0.2497780472040176
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,"Never has the word ""Renaissance"" had more meaning in Sri Lanka than today. The deranged replies to this post is ample evidence of this. God bless Mother Lanka and God bless",48.39,37.0,,0.6146746873855591,0.2728203237056732,0.1125049740076065
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,Renaissance to what? Sri Lanka hasn't been a prosperous country on this side of 70 years. Anuradhapura yugaya agricultural utopia been tried and failed given different context. Choice of word shows serious lack of clarity in vision.,48.39,37.0,,0.9636229872703552,0.0338372774422168,0.0025397271383553
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,Great Event,48.39,37.0,,0.002325267996639,0.008117782883346,0.9895569682121276
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,OMG this will be the end of Sri Lanka!,48.39,37.0,,0.9710612893104552,0.0245448295027017,0.0043939249590039
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,"If JVP comes to power, economy of Sri-Lanka will melt down. Don't make Sri-Lanka a North Korea or Cuba. I appreciate JVP's fight against corruption. But, socialism is a failed ideology. Rajapakshas have ruined our economy. Now, only experts ... No newbies.",48.39,37.0,,0.958794355392456,0.0354860499501228,0.0057194894179701
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,"Demand integrity, reject corruption. Let's build a Sri Lanka where honesty prevails. Our struggle has brought us this far; let's secure a clean future for all",48.39,37.0,,0.0028041473124176,0.0684565231204032,0.928739368915558
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,please arrange a meeting sir in trincomalee,48.39,37.0,,0.0035645200405269,0.9186485409736632,0.0777869299054145
Anura,NPP,5634915,42.31,2024,7/28/2024,Anura,That is a big crowd,48.39,37.0,,0.001868144609034,0.0648261308670044,0.9333057403564452
Anura,NPP,5634915,42.31,2024,7/27/2024,Anura,wow,48.39,37.0,,0.0376910082995891,0.493382066488266,0.4689269363880157
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,This much of fools,48.39,37.0,,0.970298171043396,0.0260766446590423,0.0036251237615942
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,great,48.39,37.0,,0.0061850096099078,0.0533605143427848,0.9404545426368712
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,true leader,48.39,37.0,,0.0047426172532141,0.0596882402896881,0.935569167137146
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,It's a long waited moment… The mother Lanka is on it’s correct path…,48.39,37.0,,0.0029236818663775,0.1808512359857559,0.8162251114845276
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,win brother,48.39,37.0,,0.0174565613269805,0.7847995162010193,0.1977438926696777
Anura,NPP,5634915,42.31,2024,7/26/2024,Anura,Congratulations,48.39,37.0,,0.0035789024550467,0.0381051525473594,0.958315908908844
Anura,NPP,5634915,42.31,2024,7/25/2024,Anura,Congratulations ❤️❤️❤️,48.39,37.0,,0.0017065247520804,0.0122425314038991,0.9860510230064392
Anura,NPP,5634915,42.31,2024,7/25/2024,Anura,All the best and best wishes ❤️,48.39,37.0,,0.0019875019788742,0.0085240025073289,0.989488422870636
Anura,NPP,5634915,42.31,2024,7/25/2024,Anura,Congratulations and best wishes for you AKD,48.39,37.0,,0.0016926672542467,0.0086183687672019,0.9896889925003052
Anura,NPP,5634915,42.31,2024,7/25/2024,Anura,Congratulations to future SL president,48.39,37.0,,0.0018741546664386,0.0079878335818648,0.990138053894043
Anura,NPP,5634915,42.31,2024,7/22/2024,Anura,"💕Go Ahead, Good Luck you All, Victory to ""MALIMAWA""💕",48.39,37.0,,0.0012721973471343,0.0102092307060956,0.9885185360908508
Anura,NPP,5634915,42.31,2024,7/22/2024,Anura,What language did you converse in? We'd love to hear the sound clip,48.39,37.0,,0.0014109837356954,0.0837826132774353,0.9148063659667968
Anura,NPP,5634915,42.31,2024,7/22/2024,Anura,Please try not to miss any countries in the world map. Here's a list just in case...,48.39,37.0,,0.0196459125727415,0.9054312705993652,0.0749227479100227
Anura,NPP,5634915,42.31,2024,7/22/2024,Anura,Yoshifumi agreed to appear for some photo shoot with this wanna-be-president of Sri Lanka.. no harm in that... bit of fun too,48.39,37.0,,0.0026407409459352,0.1640272438526153,0.8333320021629333
Anura,NPP,5634915,42.31,2024,7/22/2024,Anura,Waste of time and resources. He must be idling MP,48.39,37.0,,0.9713953733444214,0.0255509484559297,0.0030537699349224
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,"Did you tell them that you plan to make sulfuric acid in Paranthan & that your colleague has discovered a cure for cancer? Are they aware that Premadasa nearly eradicated cancer in 1988-89 but was unfortunately killed by the cancer in the North, LTTE, before he finished the job?",48.39,37.0,,0.2257724702358245,0.7592973113059998,0.014930254779756
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,"Explain this to me; Why is AKD campaigning overseas when we are so close to an election? Shouldn’t he be addressing voters in Sri Lanka, the people who actually vote in an election? Either he knows that his campaign is failing or that he will stand down & not contest.",48.39,37.0,,0.903455138206482,0.0938163921236991,0.0027284829411655
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,waste of money and time,48.39,37.0,,0.9715194702148438,0.0251623317599296,0.0033182324841618
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,we stand with you,48.39,37.0,,0.003438139334321,0.1597402095794677,0.8368216156959534
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,all thanks to you,48.39,37.0,,0.0069030406884849,0.1441217213869094,0.8489752411842346
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,"Listen few videos clips of event, noted that it was ""another useless fairly tale story meeting"". Talked more about RW & PE. Then 70m of his own air travel cost. Nothing much about NPP future Economy/policy decisions. Hope collected some hard earned SL guys money for NPP posters!!",48.39,37.0,,0.7931718826293945,0.2005260586738586,0.0063020498491823
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,full house,48.39,37.0,,0.0108877616003155,0.841742753982544,0.1473694294691085
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,"One man, trying to run the Government.",48.39,37.0,,0.0378141179680824,0.9449703693389891,0.0172155573964118
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,Next time visit Cuba and Russia. No invitation from Putin???,48.39,37.0,,0.7769412994384766,0.2185850590467453,0.004473668988794
Anura,NPP,5634915,42.31,2024,7/21/2024,Anura,"Listen to AKD'S speech . Watch the questions posed to him and his answers . See how much the investment is ready to come if an efficient , transparent , and corruption free government is in power . That is NPP .",48.39,37.0,,0.0037619380746036,0.4121233820915222,0.5841147303581238
Anura,NPP,5634915,42.31,2024,7/16/2024,Anura,Damn that’s a pretty big crowd in Kandy.,48.39,37.0,,0.1738185882568359,0.5430030226707458,0.2831783294677734
Anura,NPP,5634915,42.31,2024,7/16/2024,Anura,Your sweet words won't bring you votes bro maximum 5%. 2% up than in 2019. You cannot hoodwink the masses all the time one day all your lies will be exposed. It's only matter of time. should be aware of the JVP history before they decide in 2024. It's the duty of the nation.,48.39,37.0,,0.8451399207115173,0.1498727202415466,0.004987362306565
Anura,NPP,5634915,42.31,2024,7/16/2024,Anura,thats a one hell of a rally.looks like lal did well in kandy.that place was packed.,48.39,37.0,,0.0019420005846768,0.0299609582871198,0.9680970311164856
Anura,NPP,5634915,42.31,2024,7/14/2024,Anura,probably the largest youth rally ever in gampaha.things going well akd.sjb lost its face after gathering bunch of pohottu mps in to its http://party.now people asking whats the difference between ranil and sajith.sjb got trapped.xddd,48.39,37.0,,0.1196237355470657,0.5912314653396606,0.2891448736190796
Anura,NPP,5634915,42.31,2024,7/14/2024,Anura,love,48.39,37.0,,0.0024429068434983,0.0132495127618312,0.984307587146759
Anura,NPP,5634915,42.31,2024,7/14/2024,Anura,Z generation of Sri Lanka is trying to make change of the 76 political system of the country....these efforts couldn't be counted but would be appreciated by next generation...,48.39,37.0,,0.0093853082507848,0.8090440630912781,0.1815706193447113
Anura,NPP,5634915,42.31,2024,7/14/2024,Anura,love,48.39,37.0,,0.0024429068434983,0.0132495127618312,0.984307587146759
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,Why less crowd day by day ?,48.39,37.0,,0.0744696110486984,0.896481454372406,0.0290490090847015
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,why lying,48.39,37.0,,0.8725334405899048,0.1192747503519058,0.0081918323412537
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,win win,48.39,37.0,,0.0047614960931241,0.0971399322152137,0.8980985879898071
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,well done man,48.39,37.0,,0.00365253072232,0.0566156916320323,0.939731776714325
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,Have they come to listen to your never ending talk??? Why not grow fruits and vegetables feed the nation?? For a change do something useful.,48.39,37.0,,0.9466241002082824,0.0487170070409774,0.0046588848344981
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,Do you know the meaning of Renaissance???,48.39,37.0,,0.1568073630332946,0.8334558606147766,0.0097368815913796
Anura,NPP,5634915,42.31,2024,7/13/2024,Anura,Using AI for images a lot same like facebook likes,48.39,37.0,,0.0163595043122768,0.9397560358047484,0.0438844449818134
Anura,NPP,5634915,42.31,2024,7/6/2024,Anura,Fox is everywhere…,48.39,37.0,,0.5564526915550232,0.4210631549358368,0.0224841199815273
